"feature","id","pval","qval","reaction","times"
"gene","MSTRG.1813",0.00841284052626468,0.204021170198144,"S","72v96"
"gene","MSTRG.3837",0.00842199510630648,0.204021170198144,"S","72v96"
"gene","MSTRG.20473",0.00842770648586955,0.204021170198144,"S","72v96"
"gene","MSTRG.49722",0.0084319973608884,0.204021170198144,"S","72v96"
"gene","MSTRG.45261",0.00844071416886916,0.204021170198144,"S","72v96"
"gene","MSTRG.49048",0.00845153127247689,0.204021170198144,"S","72v96"
"gene","MSTRG.29230",0.00845468248050929,0.204021170198144,"S","72v96"
"gene","MSTRG.52891",0.00847259075639162,0.204021170198144,"S","72v96"
"gene","MSTRG.60040",0.00847432539184001,0.204021170198144,"S","72v96"
"gene","MSTRG.71180",0.0084859707291709,0.204021170198144,"S","72v96"
"gene","MSTRG.55538",0.00848937075827239,0.204021170198144,"S","72v96"
"gene","MSTRG.13220",0.00850676663817795,0.204021170198144,"S","72v96"
"gene","MSTRG.58082",0.00850978644923273,0.204021170198144,"S","72v96"
"gene","MSTRG.29602",0.00851399079396031,0.204021170198144,"S","72v96"
"gene","MSTRG.30562",0.00851529382720217,0.204021170198144,"S","72v96"
"gene","MSTRG.53096",0.0085160395447903,0.204021170198144,"S","72v96"
"gene","MSTRG.41015",0.00855421302810022,0.204021170198144,"S","72v96"
"gene","MSTRG.2918",0.00855606695435096,0.204021170198144,"S","72v96"
"gene","MSTRG.50548",0.00855836430885937,0.204021170198144,"S","72v96"
"gene","MSTRG.24735",0.00856388396069518,0.204021170198144,"S","72v96"
"gene","MSTRG.37932",0.00864395365159565,0.204021170198144,"S","72v96"
"gene","MSTRG.48492",0.00864503090904911,0.204021170198144,"S","72v96"
"gene","MSTRG.7698",0.00864503981505305,0.204021170198144,"S","72v96"
"gene","MSTRG.34690",0.00865129797626008,0.204021170198144,"S","72v96"
"gene","MSTRG.55403",0.00865181630094392,0.204021170198144,"S","72v96"
"gene","MSTRG.71292",0.00865203313528162,0.204021170198144,"S","72v96"
"gene","MSTRG.47611",0.00865874715151738,0.204021170198144,"S","72v96"
"gene","MSTRG.5657",0.00866397144677356,0.204021170198144,"S","72v96"
"gene","MSTRG.65183",0.00867398943924758,0.204021170198144,"S","72v96"
"gene","MSTRG.61218",0.00869212660537133,0.204021170198144,"S","72v96"
"gene","MSTRG.60264",0.00869321747742291,0.204021170198144,"S","72v96"
"gene","MSTRG.50368",0.00869333714481968,0.204021170198144,"S","72v96"
"gene","MSTRG.46565",0.0086950020091332,0.204021170198144,"S","72v96"
"gene","MSTRG.70035",0.0086993973479752,0.204021170198144,"S","72v96"
"gene","MSTRG.15384",0.00870694437752983,0.204021170198144,"S","72v96"
"gene","MSTRG.58870",0.0087073790123845,0.204021170198144,"S","72v96"
"gene","MSTRG.27680",0.00870774028225463,0.204021170198144,"S","72v96"
"gene","MSTRG.39241",0.00871490256303065,0.204021170198144,"S","72v96"
"gene","MSTRG.23584",0.00872967061729724,0.204021170198144,"S","72v96"
"gene","MSTRG.71693",0.00873960193441392,0.204021170198144,"S","72v96"
"gene","MSTRG.28464",0.00878980507093852,0.204021170198144,"S","72v96"
"gene","MSTRG.16200",0.00879319657991806,0.204021170198144,"S","72v96"
"gene","MSTRG.58423",0.00879356982495705,0.204021170198144,"S","72v96"
"gene","MSTRG.11299",0.00879584322373206,0.204021170198144,"S","72v96"
"gene","MSTRG.14149",0.00880740781215206,0.204021170198144,"S","72v96"
"gene","MSTRG.66951",0.00880810655449804,0.204021170198144,"S","72v96"
"gene","MSTRG.68893",0.00882758016972507,0.204021170198144,"S","72v96"
"gene","MSTRG.45087",0.00883074249158822,0.204021170198144,"S","72v96"
"gene","MSTRG.32275",0.00883370169308417,0.204021170198144,"S","72v96"
"gene","MSTRG.12780",0.00883904543486336,0.204021170198144,"S","72v96"
"gene","MSTRG.33232",0.00884138244395416,0.204021170198144,"S","72v96"
"gene","MSTRG.8487",0.00885135408531657,0.204021170198144,"S","72v96"
"gene","MSTRG.9427",0.00886127645713741,0.204021170198144,"S","72v96"
"gene","MSTRG.65196",0.00886908730975566,0.204021170198144,"S","72v96"
"gene","MSTRG.23402",0.00887197911381321,0.204021170198144,"S","72v96"
"gene","MSTRG.13823",0.00887431578005959,0.204021170198144,"S","72v96"
"gene","MSTRG.21615",0.00887772761285166,0.204021170198144,"S","72v96"
"gene","MSTRG.31142",0.00889133276729881,0.204021170198144,"S","72v96"
"gene","MSTRG.60565",0.00889238786311908,0.204021170198144,"S","72v96"
"gene","MSTRG.69065",0.00889303614796522,0.204021170198144,"S","72v96"
"gene","MSTRG.35897",0.00890609163461731,0.204021170198144,"S","72v96"
"gene","MSTRG.57823",0.00895965600853721,0.204021170198144,"S","72v96"
"gene","MSTRG.39667",0.00897064753646526,0.204021170198144,"S","72v96"
"gene","MSTRG.64799",0.00897599848737163,0.204021170198144,"S","72v96"
"gene","MSTRG.71061",0.00898161385410656,0.204021170198144,"S","72v96"
"gene","MSTRG.27391",0.00899647848661944,0.204021170198144,"S","72v96"
"gene","MSTRG.13664",0.00899816109388574,0.204021170198144,"S","72v96"
"gene","MSTRG.29477",0.00900363826199646,0.204021170198144,"S","72v96"
"gene","MSTRG.71520",0.00900433708842552,0.204021170198144,"S","72v96"
"gene","MSTRG.14194",0.00900465959427454,0.204021170198144,"S","72v96"
"gene","MSTRG.26333",0.00900975381249758,0.204021170198144,"S","72v96"
"gene","MSTRG.24982",0.00901911571727765,0.204021170198144,"S","72v96"
"gene","MSTRG.71539",0.00903703808702505,0.204021170198144,"S","72v96"
"gene","MSTRG.2125",0.00905220274732521,0.204021170198144,"S","72v96"
"gene","MSTRG.48281",0.00905257026405815,0.204021170198144,"S","72v96"
"gene","MSTRG.20413",0.00906156753756426,0.204021170198144,"S","72v96"
"gene","MSTRG.56558",0.00906773522752657,0.204021170198144,"S","72v96"
"gene","MSTRG.44652",0.00907202863094625,0.204021170198144,"S","72v96"
"gene","MSTRG.23074",0.00912069699499241,0.204612456562796,"S","72v96"
"gene","MSTRG.11839",0.00913244861411067,0.204612456562796,"S","72v96"
"gene","MSTRG.71456",0.00913282479977262,0.204612456562796,"S","72v96"
"gene","MSTRG.18571",0.00913822575385281,0.204612456562796,"S","72v96"
"gene","MSTRG.39232",0.00916805196376647,0.204776453560228,"S","72v96"
"gene","MSTRG.15952",0.00918328542417346,0.204776453560228,"S","72v96"
"gene","MSTRG.61751",0.00918486706384014,0.204776453560228,"S","72v96"
"gene","MSTRG.47487",0.00919836929878548,0.204776453560228,"S","72v96"
"gene","MSTRG.52407",0.00921496526377064,0.204776453560228,"S","72v96"
"gene","MSTRG.13267",0.00921563357581334,0.204776453560228,"S","72v96"
"gene","MSTRG.14380",0.00922412526784,0.204776453560228,"S","72v96"
"gene","MSTRG.26149",0.00924176948037814,0.204776453560228,"S","72v96"
"gene","MSTRG.12789",0.00924478510000371,0.204776453560228,"S","72v96"
"gene","MSTRG.29859",0.00925255149736925,0.204776453560228,"S","72v96"
"gene","MSTRG.10481",0.00925537652122532,0.204776453560228,"S","72v96"
"gene","MSTRG.10620",0.00929031222303478,0.20501212145099,"S","72v96"
"gene","MSTRG.35116",0.00929300043110803,0.20501212145099,"S","72v96"
"gene","MSTRG.6578",0.00929601525838231,0.20501212145099,"S","72v96"
"gene","MSTRG.49157",0.00932498580590702,0.205200528044855,"S","72v96"
"gene","MSTRG.27874",0.00934927965731081,0.205200528044855,"S","72v96"
"gene","MSTRG.44689",0.0093544600382216,0.205200528044855,"S","72v96"
"gene","MSTRG.62982",0.00935700088397518,0.205200528044855,"S","72v96"
"gene","MSTRG.19397",0.00935942785657429,0.205200528044855,"S","72v96"
"gene","MSTRG.7426",0.00938179468817868,0.205200528044855,"S","72v96"
"gene","MSTRG.40070",0.00938243577176023,0.205200528044855,"S","72v96"
"gene","MSTRG.55853",0.00938517541986728,0.205200528044855,"S","72v96"
"gene","MSTRG.52408",0.00939509294425189,0.205200528044855,"S","72v96"
"gene","MSTRG.36872",0.00941159211992526,0.205200528044855,"S","72v96"
"gene","MSTRG.24054",0.00941461223257967,0.205200528044855,"S","72v96"
"gene","MSTRG.44601",0.00945089707798052,0.205691219650926,"S","72v96"
"gene","MSTRG.68870",0.00946754135190186,0.205691219650926,"S","72v96"
"gene","MSTRG.36177",0.0094745798612148,0.205691219650926,"S","72v96"
"gene","MSTRG.57657",0.00948619330445366,0.205691219650926,"S","72v96"
"gene","MSTRG.17293",0.00948726932178334,0.205691219650926,"S","72v96"
"gene","MSTRG.9355",0.00951507699138165,0.205974518334555,"S","72v96"
"gene","MSTRG.52159",0.00952042142277709,0.205974518334555,"S","72v96"
"gene","MSTRG.57560",0.00953267969932026,0.206022403196057,"S","72v96"
"gene","MSTRG.4515",0.00956761031133602,0.206315643919995,"S","72v96"
"gene","MSTRG.46583",0.00957122721717663,0.206315643919995,"S","72v96"
"gene","MSTRG.49714",0.00957819837543072,0.206315643919995,"S","72v96"
"gene","MSTRG.25093",0.00959150244726614,0.206315643919995,"S","72v96"
"gene","MSTRG.7654",0.00960481689135861,0.206315643919995,"S","72v96"
"gene","MSTRG.62737",0.00960660360524601,0.206315643919995,"S","72v96"
"gene","MSTRG.33497",0.00962330697808922,0.206402950851877,"S","72v96"
"gene","MSTRG.3478",0.00963079590274241,0.206402950851877,"S","72v96"
"gene","MSTRG.62968",0.00964524377062781,0.206496816007909,"S","72v96"
"gene","MSTRG.71147",0.00966186433811078,0.206636952632588,"S","72v96"
"gene","MSTRG.39882",0.00970253685561939,0.207235401064904,"S","72v96"
"gene","MSTRG.11235",0.00971005462815078,0.207235401064904,"S","72v96"
"gene","MSTRG.17423",0.00973461688053967,0.207275101495488,"S","72v96"
"gene","MSTRG.35863",0.0097394434380409,0.207275101495488,"S","72v96"
"gene","MSTRG.65630",0.00974223295181131,0.207275101495488,"S","72v96"
"gene","MSTRG.62893",0.0097764293897955,0.20730560445266,"S","72v96"
"gene","MSTRG.24096",0.00978785746182442,0.20730560445266,"S","72v96"
"gene","MSTRG.35160",0.00979034843078253,0.20730560445266,"S","72v96"
"gene","MSTRG.14749",0.00979498844078686,0.20730560445266,"S","72v96"
"gene","MSTRG.34617",0.00979717963144267,0.20730560445266,"S","72v96"
"gene","MSTRG.60449",0.00983806145344679,0.20730560445266,"S","72v96"
"gene","MSTRG.55512",0.00984113366086259,0.20730560445266,"S","72v96"
"gene","MSTRG.49033",0.00984313818924687,0.20730560445266,"S","72v96"
"gene","MSTRG.50532",0.00986263682041932,0.20730560445266,"S","72v96"
"gene","MSTRG.37915",0.00986365855007376,0.20730560445266,"S","72v96"
"gene","MSTRG.61649",0.00987280850460648,0.20730560445266,"S","72v96"
"gene","MSTRG.48663",0.00987502809041707,0.20730560445266,"S","72v96"
"gene","MSTRG.39914",0.00987506462946119,0.20730560445266,"S","72v96"
"gene","MSTRG.31004",0.00989356702653188,0.207481656149457,"S","72v96"
"gene","MSTRG.40539",0.00990853189523433,0.207546684365062,"S","72v96"
"gene","MSTRG.47930",0.00991690642017362,0.207546684365062,"S","72v96"
"gene","MSTRG.37917",0.00993415299679612,0.207695696191935,"S","72v96"
"gene","MSTRG.36021",0.00995977267040926,0.207904068187969,"S","72v96"
"gene","MSTRG.45378",0.00996439293168083,0.207904068187969,"S","72v96"
"gene","MSTRG.45719",0.0100051101892767,0.20854147355901,"S","72v96"
"gene","MSTRG.62907",0.0100350573991621,0.208953327164279,"S","72v96"
"gene","MSTRG.14110",0.0100877474233787,0.209332513936626,"S","72v96"
"gene","MSTRG.64929",0.0100938215635968,0.209332513936626,"S","72v96"
"gene","MSTRG.52198",0.0101017166579427,0.209332513936626,"S","72v96"
"gene","MSTRG.60261",0.0101067026154514,0.209332513936626,"S","72v96"
"gene","MSTRG.28075",0.0101097679401125,0.209332513936626,"S","72v96"
"gene","MSTRG.62612",0.0101165109719124,0.209332513936626,"S","72v96"
"gene","MSTRG.6524",0.010124712521947,0.209332513936626,"S","72v96"
"gene","MSTRG.31418",0.0101509826380835,0.209338692364256,"S","72v96"
"gene","MSTRG.52194",0.0101595215367801,0.209338692364256,"S","72v96"
"gene","MSTRG.29866",0.0101678154641729,0.209338692364256,"S","72v96"
"gene","MSTRG.10769",0.0101845040603969,0.209338692364256,"S","72v96"
"gene","MSTRG.22786",0.0102046623456868,0.209338692364256,"S","72v96"
"gene","MSTRG.45765",0.0102055415884695,0.209338692364256,"S","72v96"
"gene","MSTRG.24442",0.0102115352727951,0.209338692364256,"S","72v96"
"gene","MSTRG.45471",0.0102167384340865,0.209338692364256,"S","72v96"
"gene","MSTRG.48378",0.0102441760710128,0.209338692364256,"S","72v96"
"gene","MSTRG.50406",0.0102469000910335,0.209338692364256,"S","72v96"
"gene","MSTRG.49224",0.0102471981677024,0.209338692364256,"S","72v96"
"gene","MSTRG.24350",0.0102474913278261,0.209338692364256,"S","72v96"
"gene","MSTRG.30339",0.0102789406934101,0.209719279545552,"S","72v96"
"gene","MSTRG.55240",0.0102931170519983,0.209719279545552,"S","72v96"
"gene","MSTRG.15866",0.0103171668634078,0.209719279545552,"S","72v96"
"gene","MSTRG.53784",0.0103198316293174,0.209719279545552,"S","72v96"
"gene","MSTRG.31014",0.0103417299744095,0.209719279545552,"S","72v96"
"gene","MSTRG.31679",0.0103476029799938,0.209719279545552,"S","72v96"
"gene","MSTRG.57724",0.0103487011571499,0.209719279545552,"S","72v96"
"gene","MSTRG.12240",0.0103776528097927,0.209719279545552,"S","72v96"
"gene","MSTRG.69955",0.0103910529544162,0.209719279545552,"S","72v96"
"gene","MSTRG.34996",0.0103978362279098,0.209719279545552,"S","72v96"
"gene","MSTRG.41621",0.0104085679599299,0.209719279545552,"S","72v96"
"gene","MSTRG.4886",0.0104287454349868,0.209719279545552,"S","72v96"
"gene","MSTRG.20007",0.0104323774624538,0.209719279545552,"S","72v96"
"gene","MSTRG.12025",0.0104346481950242,0.209719279545552,"S","72v96"
"gene","MSTRG.54566",0.0104599718283384,0.209719279545552,"S","72v96"
"gene","MSTRG.70522",0.0104659421771197,0.209719279545552,"S","72v96"
"gene","MSTRG.29244",0.0104663289519207,0.209719279545552,"S","72v96"
"gene","MSTRG.3982",0.01047084562859,0.209719279545552,"S","72v96"
"gene","MSTRG.53050",0.0104995805264358,0.209719279545552,"S","72v96"
"gene","MSTRG.30927",0.0105071548354703,0.209719279545552,"S","72v96"
"gene","MSTRG.12046",0.0105108243579949,0.209719279545552,"S","72v96"
"gene","MSTRG.27200",0.0105127203077828,0.209719279545552,"S","72v96"
"gene","MSTRG.2155",0.0105255449286208,0.209719279545552,"S","72v96"
"gene","MSTRG.49826",0.0105264518215225,0.209719279545552,"S","72v96"
"gene","MSTRG.35215",0.0106011675828438,0.209719279545552,"S","72v96"
"gene","MSTRG.8700",0.0106043919507137,0.209719279545552,"S","72v96"
"gene","MSTRG.2297",0.0106106194429669,0.209719279545552,"S","72v96"
"gene","MSTRG.53782",0.0106190118194386,0.209719279545552,"S","72v96"
"gene","MSTRG.44160",0.0106287130909966,0.209719279545552,"S","72v96"
"gene","MSTRG.4498",0.0106475004450431,0.209719279545552,"S","72v96"
"gene","MSTRG.39860",0.0106526377076641,0.209719279545552,"S","72v96"
"gene","MSTRG.49178",0.0106658662074997,0.209719279545552,"S","72v96"
"gene","MSTRG.52055",0.0106783844163703,0.209719279545552,"S","72v96"
"gene","MSTRG.7926",0.010686982584557,0.209719279545552,"S","72v96"
"gene","MSTRG.10239",0.0106969078901163,0.209719279545552,"S","72v96"
"gene","MSTRG.63415",0.0107058519664944,0.209719279545552,"S","72v96"
"gene","MSTRG.17859",0.0107095532566601,0.209719279545552,"S","72v96"
"gene","MSTRG.1264",0.01071997605418,0.209719279545552,"S","72v96"
"gene","MSTRG.12488",0.0107312378123001,0.209719279545552,"S","72v96"
"gene","MSTRG.51370",0.0107404144252042,0.209719279545552,"S","72v96"
"gene","MSTRG.59637",0.0107451613194443,0.209719279545552,"S","72v96"
"gene","MSTRG.14251",0.0107473662055186,0.209719279545552,"S","72v96"
"gene","MSTRG.41528",0.0107515387994852,0.209719279545552,"S","72v96"
"gene","MSTRG.38789",0.0107599824775937,0.209719279545552,"S","72v96"
"gene","MSTRG.13918",0.0107630685418953,0.209719279545552,"S","72v96"
"gene","MSTRG.37555",0.0107654042231399,0.209719279545552,"S","72v96"
"gene","MSTRG.61156",0.010771172238936,0.209719279545552,"S","72v96"
"gene","MSTRG.24280",0.0107856841182827,0.209719279545552,"S","72v96"
"gene","MSTRG.70260",0.0107947201502687,0.209719279545552,"S","72v96"
"gene","MSTRG.63330",0.0107948778765403,0.209719279545552,"S","72v96"
"gene","MSTRG.16612",0.0108096532358424,0.209719279545552,"S","72v96"
"gene","MSTRG.62229",0.0108132958603073,0.209719279545552,"S","72v96"
"gene","MSTRG.44375",0.0108207689346391,0.209719279545552,"S","72v96"
"gene","MSTRG.10700",0.0108225007661148,0.209719279545552,"S","72v96"
"gene","MSTRG.16171",0.0108285088756089,0.209719279545552,"S","72v96"
"gene","MSTRG.8619",0.0108442959861411,0.209813332003159,"S","72v96"
"gene","MSTRG.69526",0.0108538247320991,0.209813332003159,"S","72v96"
"gene","MSTRG.43097",0.0108737249279585,0.209835117408259,"S","72v96"
"gene","MSTRG.50238",0.0108780550695906,0.209835117408259,"S","72v96"
"gene","MSTRG.56689",0.010899746953335,0.209835117408259,"S","72v96"
"gene","MSTRG.68590",0.0109042171629861,0.209835117408259,"S","72v96"
"gene","MSTRG.29566",0.0109235007854152,0.209835117408259,"S","72v96"
"gene","MSTRG.44801",0.0109347162963895,0.209835117408259,"S","72v96"
"gene","MSTRG.46123",0.0109373560296675,0.209835117408259,"S","72v96"
"gene","MSTRG.37322",0.0109452684393471,0.209835117408259,"S","72v96"
"gene","MSTRG.26931",0.0109508612946754,0.209835117408259,"S","72v96"
"gene","MSTRG.52385",0.0109572603970866,0.209835117408259,"S","72v96"
"gene","MSTRG.25723",0.010983877449928,0.210148625464574,"S","72v96"
"gene","MSTRG.15723",0.011022457674043,0.210548160573586,"S","72v96"
"gene","MSTRG.17100",0.0110252912947846,0.210548160573586,"S","72v96"
"gene","MSTRG.71294",0.0110602565278397,0.210855779238283,"S","72v96"
"gene","MSTRG.22169",0.0110619609195706,0.210855779238283,"S","72v96"
"gene","MSTRG.1529",0.0110817899586715,0.211037615647495,"S","72v96"
"gene","MSTRG.24975",0.0111182523952165,0.211535581285612,"S","72v96"
"gene","MSTRG.42068",0.0111353371331815,0.211664286006999,"S","72v96"
"gene","MSTRG.39822",0.0111624832924389,0.211804107125854,"S","72v96"
"gene","MSTRG.7406",0.0111633466505631,0.211804107125854,"S","72v96"
"gene","MSTRG.37691",0.0111831065655327,0.211982916505615,"S","72v96"
"gene","MSTRG.62395",0.0112231912111442,0.212495082086815,"S","72v96"
"gene","MSTRG.57730",0.0112308468543202,0.212495082086815,"S","72v96"
"gene","MSTRG.54304",0.0113033685757,0.2134451259182,"S","72v96"
"gene","MSTRG.12004",0.0113068434583188,0.2134451259182,"S","72v96"
"gene","MSTRG.19715",0.0113122794672396,0.2134451259182,"S","72v96"
"gene","MSTRG.994",0.0113265125020718,0.213517253141079,"S","72v96"
"gene","MSTRG.9736",0.0113893415451678,0.214414955622499,"S","72v96"
"gene","MSTRG.28058",0.0114078405810281,0.214414955622499,"S","72v96"
"gene","MSTRG.51598",0.0114187539985211,0.214414955622499,"S","72v96"
"gene","MSTRG.33350",0.0114302029646531,0.214414955622499,"S","72v96"
"gene","MSTRG.27157",0.0114475417160501,0.214414955622499,"S","72v96"
"gene","MSTRG.31294",0.0114495381601087,0.214414955622499,"S","72v96"
"gene","MSTRG.69953",0.0114507473948904,0.214414955622499,"S","72v96"
"gene","MSTRG.57504",0.011468890317837,0.214414955622499,"S","72v96"
"gene","MSTRG.60836",0.0114732184070787,0.214414955622499,"S","72v96"
"gene","MSTRG.32748",0.0114831378796663,0.214414955622499,"S","72v96"
"gene","MSTRG.65095",0.0115277173983701,0.214414955622499,"S","72v96"
"gene","MSTRG.22376",0.0115648562131134,0.214414955622499,"S","72v96"
"gene","MSTRG.69696",0.0115891998144396,0.214414955622499,"S","72v96"
"gene","MSTRG.37144",0.0115937927589127,0.214414955622499,"S","72v96"
"gene","MSTRG.10761",0.0115940778294596,0.214414955622499,"S","72v96"
"gene","MSTRG.59322",0.0116125593095224,0.214414955622499,"S","72v96"
"gene","MSTRG.33794",0.0116326057770948,0.214414955622499,"S","72v96"
"gene","MSTRG.65663",0.0116436324330669,0.214414955622499,"S","72v96"
"gene","MSTRG.44596",0.0116493539264755,0.214414955622499,"S","72v96"
"gene","MSTRG.7077",0.0116660454153028,0.214414955622499,"S","72v96"
"gene","MSTRG.24471",0.0116682439758604,0.214414955622499,"S","72v96"
"gene","MSTRG.62580",0.0116718300997334,0.214414955622499,"S","72v96"
"gene","MSTRG.6523",0.0116908908168831,0.214414955622499,"S","72v96"
"gene","MSTRG.22614",0.0116986643623862,0.214414955622499,"S","72v96"
"gene","MSTRG.53113",0.0117103530714735,0.214414955622499,"S","72v96"
"gene","MSTRG.59195",0.0117307046452668,0.214414955622499,"S","72v96"
"gene","MSTRG.31928",0.0117326147399635,0.214414955622499,"S","72v96"
"gene","MSTRG.19097",0.0117391749800464,0.214414955622499,"S","72v96"
"gene","MSTRG.13649",0.0117502034707675,0.214414955622499,"S","72v96"
"gene","MSTRG.29444",0.0117627432321648,0.214414955622499,"S","72v96"
"gene","MSTRG.10707",0.0117661776531437,0.214414955622499,"S","72v96"
"gene","MSTRG.32347",0.0117687780810178,0.214414955622499,"S","72v96"
"gene","MSTRG.26327",0.0117750255242666,0.214414955622499,"S","72v96"
"gene","MSTRG.57618",0.0117777928121497,0.214414955622499,"S","72v96"
"gene","MSTRG.25871",0.0117781490613361,0.214414955622499,"S","72v96"
"gene","MSTRG.18692",0.0117956955847616,0.214414955622499,"S","72v96"
"gene","MSTRG.16945",0.0118100713114552,0.214414955622499,"S","72v96"
"gene","MSTRG.6400",0.0118106923651395,0.214414955622499,"S","72v96"
"gene","MSTRG.43845",0.0118233163403441,0.214414955622499,"S","72v96"
"gene","MSTRG.69813",0.0118249163952666,0.214414955622499,"S","72v96"
"gene","MSTRG.65253",0.0118278180213399,0.214414955622499,"S","72v96"
"gene","MSTRG.3651",0.0118394096212293,0.214414955622499,"S","72v96"
"gene","MSTRG.40892",0.0118399815198638,0.214414955622499,"S","72v96"
"gene","MSTRG.43591",0.0118530204753255,0.214414955622499,"S","72v96"
"gene","MSTRG.60833",0.0118531910079163,0.214414955622499,"S","72v96"
"gene","MSTRG.26070",0.0118580322913033,0.214414955622499,"S","72v96"
"gene","MSTRG.7641",0.0118750483705468,0.214414955622499,"S","72v96"
"gene","MSTRG.20578",0.0118816445008276,0.214414955622499,"S","72v96"
"gene","MSTRG.71679",0.0118875095102704,0.214414955622499,"S","72v96"
"gene","MSTRG.750",0.0118993341168638,0.214414955622499,"S","72v96"
"gene","MSTRG.56050",0.0119072956827901,0.214414955622499,"S","72v96"
"gene","MSTRG.59760",0.0119441876291009,0.214754505552451,"S","72v96"
"gene","MSTRG.3402",0.0119574619027123,0.214754505552451,"S","72v96"
"gene","MSTRG.66737",0.0119657298013335,0.214754505552451,"S","72v96"
"gene","MSTRG.16742",0.0119694397707896,0.214754505552451,"S","72v96"
"gene","MSTRG.68321",0.0119905056565721,0.214754505552451,"S","72v96"
"gene","MSTRG.63057",0.0119916665384596,0.214754505552451,"S","72v96"
"gene","MSTRG.48865",0.0119994472629502,0.214754505552451,"S","72v96"
"gene","MSTRG.63513",0.0120434079884848,0.215294693514018,"S","72v96"
"gene","MSTRG.43853",0.0120506244833785,0.215294693514018,"S","72v96"
"gene","MSTRG.54313",0.0120805992125546,0.215493562885868,"S","72v96"
"gene","MSTRG.45843",0.0120874635905832,0.215493562885868,"S","72v96"
"gene","MSTRG.8661",0.0120932760059305,0.215493562885868,"S","72v96"
"gene","MSTRG.41095",0.0121118027348726,0.215636349038399,"S","72v96"
"gene","MSTRG.60902",0.0121324765395578,0.215657206911396,"S","72v96"
"gene","MSTRG.66392",0.0121370218079331,0.215657206911396,"S","72v96"
"gene","MSTRG.15504",0.0121445184779455,0.215657206911396,"S","72v96"
"gene","MSTRG.67404",0.0121632717224892,0.215669820560102,"S","72v96"
"gene","MSTRG.3643",0.0121662595020984,0.215669820560102,"S","72v96"
"gene","MSTRG.58096",0.0122193526754972,0.216238055885125,"S","72v96"
"gene","MSTRG.32671",0.0122730786977585,0.216238055885125,"S","72v96"
"gene","MSTRG.22756",0.0122776596348646,0.216238055885125,"S","72v96"
"gene","MSTRG.10342",0.0122784208554055,0.216238055885125,"S","72v96"
"gene","MSTRG.20346",0.0122894200436996,0.216238055885125,"S","72v96"
"gene","MSTRG.38638",0.0123150634616771,0.216238055885125,"S","72v96"
"gene","MSTRG.37883",0.0123225920865985,0.216238055885125,"S","72v96"
"gene","MSTRG.39857",0.0123263023220492,0.216238055885125,"S","72v96"
"gene","MSTRG.47875",0.012334312288512,0.216238055885125,"S","72v96"
"gene","MSTRG.4322",0.0123351729393384,0.216238055885125,"S","72v96"
"gene","MSTRG.24453",0.0123496950046251,0.216238055885125,"S","72v96"
"gene","MSTRG.29466",0.0123536123515672,0.216238055885125,"S","72v96"
"gene","MSTRG.18590",0.0123697622941217,0.216238055885125,"S","72v96"
"gene","MSTRG.14838",0.0124019826900055,0.216238055885125,"S","72v96"
"gene","MSTRG.58701",0.0124095321651387,0.216238055885125,"S","72v96"
"gene","MSTRG.12493",0.0124282401554221,0.216238055885125,"S","72v96"
"gene","MSTRG.2740",0.0124369225783245,0.216238055885125,"S","72v96"
"gene","MSTRG.64110",0.0124435158787184,0.216238055885125,"S","72v96"
"gene","MSTRG.61387",0.0124454633760768,0.216238055885125,"S","72v96"
"gene","MSTRG.12301",0.012464281435129,0.216238055885125,"S","72v96"
"gene","MSTRG.20295",0.0124813273292081,0.216238055885125,"S","72v96"
"gene","MSTRG.50468",0.012497367418506,0.216238055885125,"S","72v96"
"gene","MSTRG.4078",0.0125040137580266,0.216238055885125,"S","72v96"
"gene","MSTRG.38202",0.0125311700309075,0.216238055885125,"S","72v96"
"gene","MSTRG.61219",0.0125449305030864,0.216238055885125,"S","72v96"
"gene","MSTRG.49808",0.0125485342830298,0.216238055885125,"S","72v96"
"gene","MSTRG.51146",0.0125517770727728,0.216238055885125,"S","72v96"
"gene","MSTRG.32320",0.0125716972382882,0.216238055885125,"S","72v96"
"gene","MSTRG.15400",0.0125758019013604,0.216238055885125,"S","72v96"
"gene","MSTRG.49750",0.0125770892706237,0.216238055885125,"S","72v96"
"gene","MSTRG.33430",0.0125962319768109,0.216238055885125,"S","72v96"
"gene","MSTRG.46645",0.0126026621587819,0.216238055885125,"S","72v96"
"gene","MSTRG.12261",0.0126049161128789,0.216238055885125,"S","72v96"
"gene","MSTRG.53178",0.0126490642956762,0.216238055885125,"S","72v96"
"gene","MSTRG.13596",0.0126507907875886,0.216238055885125,"S","72v96"
"gene","MSTRG.33285",0.0126708212020742,0.216238055885125,"S","72v96"
"gene","MSTRG.6990",0.012679233941148,0.216238055885125,"S","72v96"
"gene","MSTRG.15645",0.012682075114939,0.216238055885125,"S","72v96"
"gene","MSTRG.66976",0.0126824802829144,0.216238055885125,"S","72v96"
"gene","MSTRG.15419",0.0126934526139114,0.216238055885125,"S","72v96"
"gene","MSTRG.67230",0.0126952656279704,0.216238055885125,"S","72v96"
"gene","MSTRG.59812",0.0126957194846968,0.216238055885125,"S","72v96"
"gene","MSTRG.53476",0.0127109687089955,0.216238055885125,"S","72v96"
"gene","MSTRG.18296",0.0127258254669343,0.216238055885125,"S","72v96"
"gene","MSTRG.55528",0.0127280466303792,0.216238055885125,"S","72v96"
